timestamp,camera_id,trigger_type,yolo_class,yolo_confidence,brightness,motion_pct,vlm_description,image_path,processing_time_ms
2026-09-13T09:24:11,pi-wildlife,heartbeat_person,person,0.9,130.8,0.0,"The image shows a person wearing a dark hooded jacket walking past a building with a sloped roof and siding. The ground is wet, suggesting recent rain, and there are small trees and shrubs in the foreground. The setting appears to be a residential or community area with other buildings visible in the background.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T092411_person.jpg,10817
2026-09-13T09:24:50,pi-wildlife,unclassified_motion,unclassified_motion,0.9,131.6,1.23,The scene shows a residential area with a parked silver car in front of a dark brown garage. The ground is covered with gravel and there are small trees and shrubs around. The setting appears to be a suburban neighborhood with trees visible in the background. There are no animals or people in the frame.,C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T092450_unclassified_motion.jpg,10838
2026-09-13T09:29:11,pi-wildlife,heartbeat,heartbeat,0.9,132.6,0.0,"The scene shows a section of a building with a sloped roof and siding, surrounded by a small landscaped area with a few bushes and some scattered leaves on the ground. The area appears to be part of a residential or institutional setting, possibly a school or community center, given the structure and the surrounding greenery. There are no visible animals or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T092911_heartbeat.jpg,11248
2026-09-13T09:33:26,pi-wildlife,wildlife_person,person,0.9,132.0,1.21,"The scene shows a person in a green jacket walking near a parked silver car in front of a dark brown house with a sloped roof. The ground is wet, suggesting recent rain, and there are some small plants and a bush in the foreground. The setting appears to be a residential area with trees in the background.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T093326_person.jpg,10856
2026-09-13T09:33:41,pi-wildlife,unclassified_motion,unclassified_motion,0.9,130.4,1.17,"The scene shows a residential area with a dark-colored house and a car parked in the driveway. There are small trees and shrubs in the foreground, and the ground appears to be wet, possibly from recent rain. The location seems to be a suburban neighborhood.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T093341_unclassified_motion.jpg,10548
2026-09-13T09:34:11,pi-wildlife,heartbeat,heartbeat,0.9,130.4,0.0,"The scene shows a residential area with a dark gray-sided building, possibly a garage or shed, surrounded by a small garden area with a few bushes and some scattered leaves on the ground. The area appears to be wet, suggesting recent rain. The background includes trees and other buildings, indicating a suburban setting.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T093411_heartbeat.jpg,10759
2026-09-13T09:39:11,pi-wildlife,heartbeat,heartbeat,0.9,129.6,0.0,"The scene shows a section of a building with a sloped roof and siding, surrounded by a small garden area with a few plants. The ground appears damp, suggesting recent rain, and there are scattered leaves and debris on the ground. The location seems to be a residential or community area with other buildings visible in the background.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T093911_heartbeat.jpg,10920
2026-09-13T09:44:11,pi-wildlife,heartbeat,heartbeat,0.9,135.4,0.0,"The scene shows a section of a residential area with a dark-colored house and a row of attached garages. There are a few small trees and shrubs in the foreground, and the ground appears to be wet, suggesting recent rain. The area is surrounded by other houses and trees, indicating a suburban setting.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T094411_heartbeat.jpg,10833
2026-09-13T09:49:11,pi-wildlife,heartbeat,heartbeat,0.9,131.2,0.0,"The scene shows a residential area with a dark gray-sided building, possibly a garage or shed, surrounded by a small garden area with a few shrubs and a tree. The ground appears wet, suggesting recent rain, and there are scattered leaves and debris on the ground. The background includes other buildings and trees, indicating a suburban setting.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T094911_heartbeat.jpg,11039
2026-09-13T09:54:11,pi-wildlife,heartbeat,heartbeat,0.9,131.3,0.0,"The scene shows a section of a building with a sloped roof and siding, likely a community or institutional structure. The ground in front of the building is bare soil with some scattered leaves and small plants. The area appears to be part of a parking lot or open space, with trees and other buildings visible in the background. The environment suggests a quiet, possibly residential or institutional setting.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T095411_heartbeat.jpg,11833
2026-09-13T09:59:11,pi-wildlife,heartbeat,heartbeat,0.9,134.9,0.0,"The scene shows a section of a residential area with a dark-colored house and a small garden area in the foreground. The garden has a few small trees and shrubs, some of which have red and green foliage. The ground appears damp, suggesting recent rain. The background includes other houses and trees, indicating a suburban setting. There are no visible animals or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T095911_heartbeat.jpg,11555
2026-09-13T10:04:11,pi-wildlife,heartbeat,heartbeat,0.9,137.1,0.0,"The scene shows a section of a residential area with a dark-colored house and a carport. There are some small trees and shrubs in the foreground, and the ground appears to be wet, suggesting recent rain. The area looks quiet with no visible wildlife or people.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T100411_heartbeat.jpg,10627
2026-09-13T10:09:11,pi-wildlife,heartbeat,heartbeat,0.9,133.8,0.0,"The scene shows a section of a building with a sloped roof and siding, likely a shed or small structure. In the foreground, there are small trees and shrubs with some fallen leaves scattered on the ground, suggesting a recent rain or wet conditions. The location appears to be a residential or possibly a community area, given the presence of other buildings in the background.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T100911_heartbeat.jpg,11315
2026-09-13T10:14:11,pi-wildlife,heartbeat,heartbeat,0.9,130.7,0.0,"The scene shows a section of a residential area with a dark gray-sided building, possibly a garage or shed, and a paved driveway. There are a few small trees and shrubs in the foreground, with some scattered leaves on the ground. The background includes more trees and a glimpse of another building, suggesting a suburban setting. No animals or people are visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T101411_heartbeat.jpg,11660
2026-09-13T10:19:11,pi-wildlife,heartbeat,heartbeat,0.9,134.0,0.0,"The scene shows a section of a residential area with a dark gray-sided building, possibly a garage or shed, and a small tree with green foliage in the foreground. The ground is covered with dirt and scattered leaves, suggesting a recent rain or wet conditions. The background includes other buildings and trees, indicating a suburban or semi-rural setting. There are no visible animals or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T101911_heartbeat.jpg,11665
2026-09-13T10:24:12,pi-wildlife,heartbeat,heartbeat,0.9,131.6,0.0,"The scene shows a section of a residential area with a gray-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery. The ground appears damp, suggesting recent rain. The area is bordered by trees and other vegetation, indicating a suburban or semi-rural setting. No wildlife or people are visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T102412_heartbeat.jpg,11449
2026-09-13T10:29:12,pi-wildlife,heartbeat,heartbeat,0.9,132.5,0.0,"The scene shows a section of a residential area with a dark green-sided building, possibly a garage or shed, and a small tree in the foreground. The ground is bare with some scattered leaves, suggesting it might be autumn. The area appears to be a backyard or a similar outdoor space. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T102912_heartbeat.jpg,11102
2026-09-13T10:34:12,pi-wildlife,heartbeat,heartbeat,0.9,132.9,0.0,"The scene shows a residential area with a gray-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery. The area appears to be wet, suggesting recent rain. There are no visible animals or people in the frame. The location seems to be a suburban neighborhood with trees and other buildings in the background.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T103412_heartbeat.jpg,11145
2026-09-13T10:39:12,pi-wildlife,heartbeat,heartbeat,0.9,134.4,0.0,"The scene shows a section of a residential area with a dark-colored building, possibly a garage or shed, and a small tree in the foreground. The ground is covered with dirt and scattered leaves, suggesting a yard or garden space. The area appears to be quiet with no visible wildlife or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T103912_heartbeat.jpg,10826
2026-09-13T10:44:12,pi-wildlife,heartbeat,heartbeat,0.9,133.2,0.0,"The scene shows a section of a residential area with a dark brown house and a small garden area in the foreground. The ground is covered with dirt and scattered leaves, and there are a few small bushes and plants. The background includes trees and another building, suggesting a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T104412_heartbeat.jpg,10927
2026-09-13T10:49:12,pi-wildlife,heartbeat,heartbeat,0.9,131.3,0.0,"The scene shows a section of a residential area with a gray-sided building, possibly a garage or shed, and a small tree in the foreground. The ground is covered with dirt and scattered leaves, suggesting a recent rain or change in seasons. The background includes other buildings and trees, indicating a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T104912_heartbeat.jpg,11142
2026-09-13T10:49:39,pi-wildlife,unclassified_motion,unclassified_motion,0.9,130.9,1.54,"The scene shows a section of a residential area with a dark gray-sided building, possibly a garage or carport, and a parked white car under its awning. The foreground features a patch of bare soil with some scattered leaves and small shrubs. The background includes trees and another building, suggesting a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T104939_unclassified_motion.jpg,11304
2026-09-13T10:50:03,pi-wildlife,unclassified_motion,unclassified_motion,0.9,129.4,1.38,"The scene shows a residential area with a gray-sided house and a parked silver car in the driveway. There are some small trees and shrubs in the foreground, and the ground appears to be a mix of dirt and scattered leaves. The setting suggests a quiet suburban neighborhood.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T105003_unclassified_motion.jpg,10954
2026-09-13T10:54:12,pi-wildlife,heartbeat,heartbeat,0.9,135.0,0.0,"The scene shows a section of a residential area with a dark-colored house and a small garden area in the foreground. The ground is covered with dirt and scattered leaves, and there are a few small bushes and plants. The area appears to be wet, suggesting recent rain. There are no visible animals or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T105412_heartbeat.jpg,11392
2026-09-13T10:59:12,pi-wildlife,heartbeat,heartbeat,0.9,134.3,0.0,"The scene shows a section of a residential area with a dark gray-sided building, possibly a garage or shed, surrounded by some greenery and a small bush. The ground is covered with dirt and scattered leaves, suggesting a recent rain or wet conditions. The area appears quiet with no visible wildlife or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T105912_heartbeat.jpg,10801
2026-09-13T11:04:12,pi-wildlife,heartbeat,heartbeat,0.9,135.2,0.0,"The scene shows a section of a residential area with a gray-sided building, possibly a garage or shed, and a small tree in the foreground. The ground is covered with dirt and scattered leaves, suggesting a yard or garden space. The background includes other buildings and trees, indicating a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T110412_heartbeat.jpg,11187
2026-09-13T11:05:39,pi-wildlife,wildlife_person,person,0.9,135.2,7.7,"The image shows a person standing outdoors in a residential area, holding a small object in their right hand. The person is wearing a yellow and gray t-shirt and dark shorts. The background includes a house with a sloped roof and some greenery, suggesting a suburban setting.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T110539_person.jpg,10630
2026-09-13T11:09:12,pi-wildlife,heartbeat,heartbeat,0.9,135.3,0.0,"The scene shows a residential area with a house and a small garden area in the foreground. The ground is covered with dirt and scattered leaves, and there are a few small bushes and plants. The house has a dark-colored exterior with a sloped roof. The background includes trees and another building, suggesting a suburban setting. There are no animals or people visible in the scene.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T110912_heartbeat.jpg,17363
2026-09-13T11:14:12,pi-wildlife,heartbeat,heartbeat,0.9,138.7,0.0,"The scene shows a section of a residential area with a brown-sided building, possibly a garage or shed, surrounded by some greenery and a small tree. The ground is covered with dirt and scattered leaves, suggesting it might be autumn. The area appears quiet with no visible wildlife or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T111412_heartbeat.jpg,11862
2026-09-13T11:19:12,pi-wildlife,heartbeat,heartbeat,0.9,136.8,0.0,"The scene shows a section of a residential area with a dark-colored house and a small garden area in the foreground. The garden includes a few shrubs and some scattered leaves on the ground, suggesting it might be autumn. The background includes trees and another building, indicating a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T111912_heartbeat.jpg,12143
2026-09-13T11:24:12,pi-wildlife,heartbeat,heartbeat,0.9,136.0,0.0,"The scene shows a section of a building with a sloped roof and siding, surrounded by some greenery and a small bush. The ground is covered with dirt and scattered leaves, suggesting a natural or semi-natural environment. The area appears to be part of a residential or community setting, given the structure and landscaping.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T112412_heartbeat.jpg,18625
2026-09-13T11:29:12,pi-wildlife,heartbeat,heartbeat,0.9,131.9,0.0,"The scene shows a residential area with a gray-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery, including a bush and a small tree. The ground is scattered with leaves and debris, suggesting it might be autumn. The background includes other buildings and trees, indicating a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T112912_heartbeat.jpg,12989
2026-09-13T11:34:12,pi-wildlife,heartbeat,heartbeat,0.9,135.5,0.0,"The scene shows a residential area with a gray-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery. The area appears to be in a suburban setting, with trees and other buildings visible in the background. There are no animals or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T113412_heartbeat.jpg,12491
2026-09-13T11:39:12,pi-wildlife,heartbeat,heartbeat,0.9,134.4,0.0,"The scene shows a residential area with a dark brown house and a small garden area in the foreground. There are a few bushes and some scattered leaves on the ground, suggesting it might be autumn. The background includes trees and another building, indicating a suburban setting. No animals or people are visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T113912_heartbeat.jpg,12362
2026-09-13T11:44:12,pi-wildlife,heartbeat,heartbeat,0.9,134.4,0.0,"The scene shows a section of a residential area with a dark gray-sided building, possibly a garage or shed, and a small tree with green foliage in the foreground. The ground is covered with dirt and scattered leaves, suggesting a yard or garden space. The background includes other buildings and trees, indicating a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T114412_heartbeat.jpg,12787
2026-09-13T12:04:12,pi-wildlife,heartbeat,heartbeat,0.9,132.5,0.0,"The scene shows a residential area with a dark gray-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery. The ground is scattered with fallen leaves, suggesting it might be autumn. The area appears quiet with no visible wildlife or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T120412_heartbeat.jpg,33414
2026-09-13T12:09:12,pi-wildlife,heartbeat,heartbeat,0.9,129.2,0.0,"The scene shows a residential area with a gray-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery. The area appears to be part of a suburban neighborhood, with trees and other buildings visible in the background. There are no animals or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T120912_heartbeat.jpg,27651
2026-09-13T12:14:12,pi-wildlife,heartbeat,heartbeat,0.9,135.5,0.0,"The scene shows a residential area with a dark brown house and a small bush in the foreground. The ground is covered with dirt and scattered leaves, suggesting a yard or garden space. The background includes other houses and trees, indicating a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T121412_heartbeat.jpg,8028
2026-09-13T12:19:12,pi-wildlife,heartbeat,heartbeat,0.9,136.7,0.0,"The scene shows a residential area with a house and a small garden area in the foreground. The garden has a few bushes and some scattered leaves on the ground, suggesting it might be autumn. The house has a dark-colored exterior and a sloped roof. The background includes more houses and trees, indicating a suburban setting.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T121912_heartbeat.jpg,8131
2026-09-13T12:24:12,pi-wildlife,heartbeat,heartbeat,0.9,138.2,0.0,"The scene shows a section of a residential area with a dark brown house and a driveway. There are some small bushes and a tree with green foliage in the foreground. The ground is covered with dirt and scattered leaves, suggesting it might be autumn. The background includes other houses and trees, indicating a suburban setting.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T122412_heartbeat.jpg,7921
2026-09-13T12:24:27,pi-wildlife,unclassified_motion,unclassified_motion,0.9,136.7,1.16,"The scene shows a residential area with a dark brown house and a parked silver car in the driveway. There are some small trees and shrubs in the foreground, and the ground appears to be a mix of dirt and scattered leaves. The setting suggests a quiet neighborhood.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T122427_unclassified_motion.jpg,7513
2026-09-13T12:29:12,pi-wildlife,heartbeat,heartbeat,0.9,130.3,0.0,"The scene shows a section of a residential area with a gray-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery. The area appears to be in a suburban setting, with trees and other buildings visible in the background. There are no animals or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T122912_heartbeat.jpg,8028
2026-09-13T12:34:12,pi-wildlife,heartbeat,heartbeat,0.9,134.3,0.0,"The scene shows a residential area with a dark gray-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery. In the background, there are trees and a parked car, indicating a suburban setting. The area appears calm with no visible wildlife or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T123412_heartbeat.jpg,7939
2026-09-13T12:39:12,pi-wildlife,heartbeat,heartbeat,0.9,129.7,0.0,"The scene shows a section of a residential area with a dark gray building, possibly a garage or shed, surrounded by some greenery and a small bush. The ground is covered with dirt and scattered leaves, suggesting it might be autumn. The area appears to be part of a suburban neighborhood with other buildings visible in the background. There are no animals or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T123912_heartbeat.jpg,8671
2026-09-13T12:44:12,pi-wildlife,heartbeat,heartbeat,0.9,131.1,0.0,"The scene shows a section of a residential area with a dark brown-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery. The ground is scattered with leaves and small stones, and there are a few small trees and shrubs in the foreground. The background includes more trees and parts of other buildings, suggesting a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T124412_heartbeat.jpg,9289
2026-09-13T12:49:12,pi-wildlife,heartbeat,heartbeat,0.9,134.1,0.0,"The scene shows a residential area with a dark gray-sided house and a small tree in the foreground. The ground is covered with dirt and scattered leaves, suggesting a yard or garden space. The background includes other houses and trees, indicating a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T124912_heartbeat.jpg,7860
2026-09-13T12:54:12,pi-wildlife,heartbeat,heartbeat,0.9,134.1,0.0,"The scene shows a residential area with a dark gray-sided building, likely a garage or shed, surrounded by a small patch of dirt and some greenery. The area appears to be part of a suburban neighborhood, with other houses and trees visible in the background. There are no animals or people in the frame, and the ground is scattered with leaves and small rocks. The environment suggests a calm, quiet day.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T125412_heartbeat.jpg,9325
2026-09-13T12:59:12,pi-wildlife,heartbeat,heartbeat,0.9,129.6,0.0,"The scene shows a residential area with a dark gray-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery. The area appears to be part of a suburban neighborhood, with trees and other buildings visible in the background. There are no animals or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T125912_heartbeat.jpg,8070
2026-09-13T13:04:12,pi-wildlife,heartbeat,heartbeat,0.9,130.9,0.0,"The scene shows a residential area with a dark gray-sided building, likely a garage or shed, surrounded by a small patch of dirt and some greenery. The area appears to be part of a suburban neighborhood, with other houses visible in the background. There are no animals or people in the frame, and the ground is scattered with leaves and small rocks. The setting suggests a quiet, possibly autumnal day.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T130412_heartbeat.jpg,9309
2026-09-13T13:09:12,pi-wildlife,heartbeat,heartbeat,0.9,132.0,0.0,"The scene shows a residential area with a dark brown house and a small garden area in the foreground. The garden has a few bushes and some scattered leaves on the ground. The background includes a parking area and other houses, suggesting a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T130912_heartbeat.jpg,7844
2026-09-13T13:13:45,pi-wildlife,unclassified_motion,unclassified_motion,0.9,130.3,1.23,"The scene shows a residential area with a dark green-sided house and a parked silver car in the driveway. There are small bushes and scattered leaves on the ground, suggesting it might be autumn. The location appears to be a suburban neighborhood with other houses visible in the background.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T131345_unclassified_motion.jpg,7884
2026-09-13T13:14:12,pi-wildlife,heartbeat,heartbeat,0.9,131.0,0.0,"The scene shows a residential area with a dark gray-sided house and a small garden area in the foreground. The garden has a few bushes and some scattered leaves on the ground. The background includes other houses and trees, suggesting a suburban neighborhood. There are no animals or people visible in the scene.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T131412_heartbeat.jpg,8145
2026-09-13T13:16:06,pi-wildlife,wildlife_person,person,0.9,132.4,1.25,"The image shows a person standing outside a house, wearing a light-colored coat and dark pants, with a backpack. The setting appears to be a residential area with a driveway and some greenery, including bushes and small trees. The ground is covered with dirt and scattered leaves, suggesting it might be autumn. The person seems to be looking towards the house or the surrounding area.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T131606_person.jpg,8848
2026-09-13T13:19:12,pi-wildlife,heartbeat,heartbeat,0.9,131.1,0.0,"The scene shows a residential area with a dark-colored house and a small garden area in the foreground. The garden has a few bushes and some scattered leaves on the ground, suggesting it might be autumn. The background includes other houses and trees, indicating a suburban setting. There are no animals or people visible in the scene.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T131912_heartbeat.jpg,8494
2026-09-13T13:24:12,pi-wildlife,heartbeat,heartbeat,0.9,133.6,0.0,"The scene shows a section of a residential area with a dark green-sided building, possibly a garage or shed, surrounded by a small garden area with a few bushes and scattered leaves. The ground is mostly bare soil with some small plants and rocks. The background includes trees and another building, suggesting a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T132412_heartbeat.jpg,8966
2026-09-13T13:29:12,pi-wildlife,heartbeat,heartbeat,0.9,133.7,0.0,"The scene shows a section of a residential area with a dark green-sided building, possibly a garage or shed, and a small tree in the foreground. The ground is covered with dirt and scattered leaves, suggesting it might be autumn. The background includes other buildings and trees, indicating a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T132912_heartbeat.jpg,8912
2026-09-13T13:34:12,pi-wildlife,heartbeat,heartbeat,0.9,134.6,0.0,"The scene shows a residential area with a dark brown house and a small garden area in the foreground. The ground is covered with dirt and scattered leaves, and there are a few small bushes and plants. The background includes other houses and trees, suggesting a suburban setting. There are no animals or people visible in the scene.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T133412_heartbeat.jpg,8388
2026-09-13T13:39:12,pi-wildlife,heartbeat,heartbeat,0.9,136.4,0.0,"The scene shows a residential area with a brown-sided building, likely a garage or shed, surrounded by a small patch of dirt and some greenery. The ground is scattered with leaves and small stones, suggesting it might be autumn. The background includes trees and another building, indicating a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T133912_heartbeat.jpg,8530
2026-09-13T13:44:12,pi-wildlife,heartbeat,heartbeat,0.9,134.9,0.0,"The scene shows a residential area with a dark brown house and a driveway. There are small bushes and some scattered leaves on the ground, indicating a garden or yard space. The area appears calm with no visible wildlife or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T134412_heartbeat.jpg,7626
2026-09-13T13:45:33,pi-wildlife,unclassified_motion,unclassified_motion,0.9,134.5,1.79,"The scene shows a residential area with a dark brown-sided house and a small bush in the foreground. The ground is covered with dirt and scattered leaves, suggesting a yard or garden space. The lighting indicates it might be early morning or late afternoon, as the sun is low in the sky. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T134533_unclassified_motion.jpg,8611
2026-09-13T13:49:12,pi-wildlife,heartbeat,heartbeat,0.9,136.6,0.0,"The scene shows a residential area with a dark brown house and a small tree in the foreground. The ground is covered with dirt and scattered leaves, suggesting a yard or garden space. The background includes other houses and trees, indicating a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T134912_heartbeat.jpg,7978
2026-09-13T13:54:12,pi-wildlife,heartbeat,heartbeat,0.9,137.1,0.0,"The scene shows a residential area with a dark brown house and a small garden area in the foreground. The garden has a few bushes and some scattered leaves on the ground. The background includes trees and another building, suggesting a suburban setting. There are no animals or people visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T135412_heartbeat.jpg,8226
2026-09-13T13:59:12,pi-wildlife,heartbeat,heartbeat,0.9,134.9,0.0,"The scene shows a residential area with a brown-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery. The ground is scattered with leaves and small stones, and there are a few small bushes and a tree with red leaves in the foreground. The setting appears to be a quiet neighborhood with other houses visible in the background.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T135912_heartbeat.jpg,18420
2026-09-13T14:04:12,pi-wildlife,heartbeat,heartbeat,0.9,136.1,0.0,"The scene shows a residential area with a dark brown house and a small garden area in front. There are a few bushes and some scattered leaves on the ground, indicating it might be autumn. The area appears quiet with no visible wildlife or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T140412_heartbeat.jpg,7835
2026-09-13T14:09:12,pi-wildlife,heartbeat,heartbeat,0.9,137.0,0.0,"The scene shows a residential area with a dark brown house and a driveway. There are some small bushes and a tree in the foreground, with scattered leaves on the ground. The background includes other houses and trees, suggesting a suburban setting. No animals or people are visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T140912_heartbeat.jpg,8059
2026-09-13T14:14:12,pi-wildlife,heartbeat_person,person,0.9,135.7,0.0,"The scene shows a person walking on a paved path near a building with a sloped roof and siding. The area is surrounded by greenery, including small trees and shrubs. The ground is covered with dirt and scattered leaves, suggesting it might be autumn. The setting appears to be a residential or community area.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T141412_person.jpg,8424
2026-09-13T14:19:12,pi-wildlife,heartbeat,heartbeat,0.9,132.8,0.0,"The scene shows a residential area with a dark brown-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery. The ground is scattered with leaves and small stones, and there are a few bushes with green foliage. The background includes other buildings and trees, suggesting a suburban setting. No wildlife or people are visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T141912_heartbeat.jpg,8759
2026-09-13T14:24:12,pi-wildlife,heartbeat,heartbeat,0.9,131.6,0.0,"The scene shows a residential area with a dark brown house and a small garden area in the foreground. There are a few bushes and some scattered leaves on the ground, indicating it might be autumn. The background includes other houses and trees, suggesting a suburban neighborhood. No animals or people are visible in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T142412_heartbeat.jpg,8063
2026-09-13T14:29:12,pi-wildlife,heartbeat,heartbeat,0.9,133.7,0.0,"The scene shows a residential area with a brown-sided building, possibly a garage or shed, surrounded by a small patch of dirt and some greenery. The ground is scattered with leaves and small stones, suggesting it might be autumn. The area appears quiet with no visible wildlife or people in the frame.",C:\Users\Kavitha padala\Desktop\ANT project\vision_server\data\images\20260913T142912_heartbeat.jpg,7789
